"POOL_ID","POOL_SIZE","FREE_BUFFERS","DATABASE_PAGES","OLD_DATABASE_PAGES","MODIFIED_DATABASE_PAGES","PENDING_DECOMPRESS","PENDING_READS","PENDING_FLUSH_LRU","PENDING_FLUSH_LIST","PAGES_MADE_YOUNG","PAGES_NOT_MADE_YOUNG","PAGES_MADE_YOUNG_RATE","PAGES_MADE_NOT_YOUNG_RATE","NUMBER_PAGES_READ","NUMBER_PAGES_CREATED","NUMBER_PAGES_WRITTEN","PAGES_READ_RATE","PAGES_CREATE_RATE","PAGES_WRITTEN_RATE","NUMBER_PAGES_GET","HIT_RATE","YOUNG_MAKE_PER_THOUSAND_GETS","NOT_YOUNG_MAKE_PER_THOUSAND_GETS","NUMBER_PAGES_READ_AHEAD","NUMBER_READ_AHEAD_EVICTED","READ_AHEAD_RATE","READ_AHEAD_EVICTED_RATE","LRU_IO_TOTAL","LRU_IO_CURRENT","UNCOMPRESS_TOTAL","UNCOMPRESS_CURRENT"
"0","8112","0","8112","2975","2943","0","0","0","0","111","1640314","12.3292","110.963","995","13832","14175","52.9823","0","0","37282380","990","2","22","0","37","0","0","8658","159","0","0"
