"POOL_ID","BLOCK_ID","SPACE","PAGE_NUMBER","PAGE_TYPE","FLUSH_TYPE","FIX_COUNT","IS_HASHED","NEWEST_MODIFICATION","OLDEST_MODIFICATION","ACCESS_TIME","TABLE_NAME","INDEX_NAME","NUMBER_RECORDS","DATA_SIZE","COMPRESSED_SIZE","PAGE_STATE","IO_FIX","IS_OLD","FREE_PAGE_CLOCK"
"0","66","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","67","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","68","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","69","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","70","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","71","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","72","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","73","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","74","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","75","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","76","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","77","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","78","0","2607","UNDO_LOG","1","0","NO","373346146","0","228643","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","79","10","4001","INDEX","1","0","YES","288907414","0","246603","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","YES","5402"
"0","80","10","4003","INDEX","1","0","YES","288902340","0","246606","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","YES","5402"
"0","81","0","2606","UNDO_LOG","1","0","NO","373282340","0","228640","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","82","10","4005","INDEX","1","0","YES","288897266","0","246609","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","YES","5402"
"0","83","10","4006","INDEX","1","0","YES","288894729","0","246610","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","YES","5402"
"0","84","0","2605","UNDO_LOG","1","0","NO","373218516","0","228638","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","85","10","4007","INDEX","1","0","YES","288892192","0","246611","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","YES","5402"
"0","86","10","4009","INDEX","1","0","YES","288887118","0","246614","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","YES","5402"
"0","87","0","2604","UNDO_LOG","1","0","NO","373123672","0","228635","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","88","10","4011","INDEX","1","0","YES","288882044","0","246617","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","YES","5402"
"0","89","10","4013","INDEX","1","0","YES","288876970","0","246619","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","YES","5402"
"0","90","0","2603","UNDO_LOG","1","0","NO","372987682","0","228633","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","91","10","4015","INDEX","1","0","YES","288871896","0","246622","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","YES","5402"
"0","92","10","4567","INDEX","1","0","YES","313813602","0","250882","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","6173"
"0","93","0","2602","UNDO_LOG","1","0","NO","372890806","0","228631","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","94","10","4337","INDEX","1","0","YES","305548176","0","249303","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5909"
"0","95","10","4208","INDEX","1","0","YES","297237925","0","248021","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5692"
"0","96","0","2601","UNDO_LOG","1","0","NO","372759515","0","228629","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","97","10","4214","INDEX","1","0","YES","297175220","0","248035","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5692"
"0","98","0","2600","UNDO_LOG","1","0","NO","372659988","0","228627","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","99","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","100","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","101","10","4222","INDEX","1","0","YES","297093217","0","248046","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5692"
"0","102","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","103","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","104","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","105","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","106","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","107","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","108","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","109","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","110","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","111","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","112","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","113","10","4226","INDEX","1","0","YES","297049920","0","248051","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5692"
"0","114","0","2599","UNDO_LOG","1","0","NO","372561959","0","228625","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","115","10","5233","INDEX","1","0","YES","339481567","0","254459","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","6843"
"0","116","10","4873","INDEX","1","0","YES","327157238","0","252646","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","6524"
"0","117","0","2598","UNDO_LOG","1","0","NO","374377859","0","228623","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","118","10","4018","INDEX","1","0","YES","292111203","0","246696","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","YES","5402"
"0","119","10","4020","INDEX","1","0","NO","292097353","0","246701","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","120","0","2597","UNDO_LOG","1","0","NO","372167693","0","228621","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","121","10","5392","INDEX","1","0","YES","346494334","0","255723","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","7268"
"0","122","10","4360","INDEX","1","0","YES","304819383","0","249430","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5909"
"0","123","0","2596","UNDO_LOG","1","0","NO","372134795","0","228619","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","124","10","4375","INDEX","1","0","YES","304446284","0","249455","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5909"
"0","125","10","4021","INDEX","1","0","NO","292090415","0","246715","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","126","0","2595","UNDO_LOG","1","0","NO","372073563","0","228617","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","127","10","4022","INDEX","1","0","NO","292083298","0","246718","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","128","0","2756","UNDO_LOG","1","0","NO","313509847","0","251076","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","6173"
"0","129","0","2594","UNDO_LOG","1","0","NO","372012315","0","228614","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","130","10","4232","INDEX","1","0","YES","299732647","0","248172","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5692"
"0","131","10","4391","INDEX","1","0","YES","306634022","0","249559","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5909"
"0","132","0","2593","UNDO_LOG","1","0","NO","371951188","0","228612","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","133","10","4238","INDEX","1","0","YES","299717425","0","248208","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5692"
"0","134","10","4243","INDEX","1","0","YES","299673750","0","248215","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5692"
"0","135","10","4245","INDEX","1","0","YES","299668676","0","248218","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5692"
"0","136","0","2592","UNDO_LOG","1","0","NO","371889954","0","228610","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","137","10","4026","INDEX","1","0","YES","292055206","0","246756","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","138","10","4028","INDEX","1","0","YES","292040846","0","246769","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","139","0","2591","UNDO_LOG","1","0","NO","371828714","0","228608","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","140","10","4029","INDEX","1","0","YES","292033664","0","246770","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","141","10","4032","INDEX","1","0","YES","292015442","0","246774","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","142","0","2590","UNDO_LOG","1","0","NO","371767469","0","228606","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","143","10","4249","INDEX","1","0","YES","299658528","0","248224","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5692"
"0","144","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","145","10","4033","INDEX","1","0","YES","292012905","0","246785","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","146","0","2589","UNDO_LOG","1","0","NO","371706232","0","228603","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","147","10","5390","INDEX","1","0","YES","346508553","0","255721","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","7268"
"0","148","10","4036","INDEX","1","0","YES","291821627","0","246789","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","149","0","2588","UNDO_LOG","1","0","NO","371645012","0","228601","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","7268"
"0","150","10","4251","INDEX","1","0","YES","299649168","0","248226","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5692"
"0","151","10","4255","INDEX","1","0","YES","299628352","0","248233","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5692"
"0","152","0","2587","UNDO_LOG","1","0","NO","371583470","0","228594","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","153","10","4041","INDEX","1","0","YES","291624924","0","246804","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","154","10","4043","INDEX","1","0","YES","291450316","0","246806","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","155","0","2586","UNDO_LOG","1","0","NO","371519657","0","228592","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","156","10","4257","INDEX","1","0","YES","299541086","0","248235","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5692"
"0","157","10","4044","INDEX","1","0","YES","291447779","0","246816","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","158","0","2585","UNDO_LOG","1","0","NO","371455834","0","228588","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","159","10","4046","INDEX","1","0","YES","291442721","0","246819","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","160","10","4047","INDEX","1","0","YES","291440184","0","246820","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","161","0","2584","UNDO_LOG","1","0","NO","371391535","0","228579","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","162","10","4048","INDEX","1","0","YES","291437647","0","246821","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","163","10","4051","INDEX","1","0","YES","291430036","0","246831","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","164","0","2583","UNDO_LOG","1","0","NO","371298065","0","228574","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","165","10","4052","INDEX","1","0","YES","291427499","0","246833","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","166","10","4054","INDEX","1","0","YES","291422425","0","246835","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","167","0","2582","UNDO_LOG","1","0","NO","371192767","0","228570","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","168","10","4056","INDEX","1","0","YES","291236514","0","246838","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","169","10","4058","INDEX","1","0","YES","291231440","0","246841","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","170","0","2581","UNDO_LOG","1","0","NO","371092876","0","228566","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","171","10","4059","INDEX","1","0","YES","291228903","0","246842","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","172","10","4062","INDEX","1","0","YES","291221292","0","246846","`employees`.`salaries`","PRIMARY","468","14976","0","FILE_PAGE","IO_NONE","NO","5402"
"0","173","0","1","IBUF_BITMAP","0","0","NO","0","0","228560","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8428"
"0","174","0","2580","UNDO_LOG","1","0","NO","371011987","0","228560","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8047"
"0","175","0","0","FILE_SPACE_HEADER","1","0","NO","375428472","0","228560","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","8374"
"0","176","0","270","SYSTEM","1","0","NO","162070272","0","228560","NULL","NULL","0","0","0","FILE_PAGE","IO_NONE","NO","7268"
"0","177","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","178","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","179","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","180","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","181","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","182","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","183","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","184","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","185","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","186","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","187","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","188","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
"0","189","0","0","UNKNOWN","0","0","NO","0","0","0","NULL","NULL","0","0","0","MEMORY","IO_NONE","NO","0"
