"POOL_ID","LRU_POSITION","SPACE","PAGE_NUMBER","PAGE_TYPE","FLUSH_TYPE","FIX_COUNT","IS_HASHED","NEWEST_MODIFICATION","OLDEST_MODIFICATION","ACCESS_TIME","TABLE_NAME","INDEX_NAME","NUMBER_RECORDS","DATA_SIZE","COMPRESSED_SIZE","COMPRESSED","IO_FIX","IS_OLD","FREE_PAGE_CLOCK"
"0","18","10","2900","INDEX","1","0","YES","246620155","0","143358","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","19","0","1122","UNDO_LOG","1","0","NO","243910796","0","143359","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","20","10","2901","INDEX","1","0","YES","246613720","0","143361","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","21","10","2902","INDEX","1","0","NO","246607607","0","143365","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","22","0","1123","UNDO_LOG","1","0","NO","243985329","0","143365","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","23","10","2903","INDEX","1","0","YES","246600432","0","143372","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","24","10","2904","INDEX","1","0","YES","246593383","0","143373","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","25","0","1124","UNDO_LOG","1","0","NO","244049162","0","143374","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","26","10","2905","INDEX","1","0","YES","246586233","0","143375","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","27","10","2906","INDEX","1","0","YES","246579081","0","143376","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","28","0","1125","UNDO_LOG","1","0","NO","244150657","0","143377","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","29","10","2907","INDEX","1","0","YES","246571906","0","143378","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","30","10","2908","INDEX","1","0","YES","246565005","0","143379","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","31","0","1126","UNDO_LOG","1","0","NO","244214478","0","143388","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","32","10","2909","INDEX","1","0","YES","246557830","0","143389","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","33","10","2910","INDEX","1","0","YES","246550657","0","143390","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","34","0","1127","UNDO_LOG","1","0","NO","244278309","0","143391","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","35","10","2911","INDEX","1","0","YES","246543482","0","143392","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","36","10","2912","INDEX","1","0","YES","246537122","0","143394","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","37","0","1128","UNDO_LOG","1","0","NO","244342116","0","143395","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","38","10","2913","INDEX","1","0","YES","246530683","0","143395","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","39","10","2914","INDEX","1","0","YES","246524059","0","143397","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","40","0","1129","UNDO_LOG","1","0","NO","244443628","0","143398","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","41","10","2915","INDEX","1","0","YES","246517655","0","143398","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","42","10","2916","INDEX","1","0","YES","246511303","0","143408","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","43","0","1130","UNDO_LOG","1","0","NO","244507447","0","143409","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","44","10","2917","INDEX","1","0","YES","246490684","0","143409","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","45","10","2918","INDEX","1","0","YES","246488147","0","143411","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","46","0","1131","UNDO_LOG","1","0","NO","244571264","0","143412","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","47","10","2919","INDEX","1","0","YES","246485610","0","143412","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","48","10","2920","INDEX","1","0","YES","246483073","0","143414","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","49","0","1132","UNDO_LOG","1","0","NO","244648337","0","143415","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","50","10","2921","INDEX","1","0","YES","246479946","0","143418","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","51","10","2922","INDEX","1","0","YES","246473425","0","143420","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","52","0","1133","UNDO_LOG","1","0","NO","244712163","0","143421","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","53","10","2923","INDEX","1","0","YES","246468558","0","143421","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","54","10","2924","INDEX","1","0","YES","246456920","0","143423","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","55","0","1134","UNDO_LOG","1","0","NO","244775984","0","143424","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","56","10","2925","INDEX","1","0","YES","246454383","0","143424","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","57","10","2926","INDEX","1","0","YES","246451846","0","143426","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","58","0","1135","UNDO_LOG","1","0","NO","244839785","0","143427","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","59","10","2928","INDEX","1","0","YES","246446772","0","143429","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","60","0","1136","UNDO_LOG","1","0","NO","244903616","0","143430","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","61","10","2929","INDEX","1","0","YES","246290196","0","143430","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","62","10","2930","INDEX","1","0","YES","246287659","0","143432","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","63","0","1137","UNDO_LOG","1","0","NO","244967414","0","143433","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","64","10","2931","INDEX","1","0","YES","246285122","0","143433","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","65","10","2932","INDEX","1","0","YES","246282585","0","143435","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","66","0","1138","UNDO_LOG","1","0","NO","245029020","0","143436","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","67","10","2933","INDEX","1","0","YES","246280048","0","143436","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","68","10","2934","INDEX","1","0","YES","246277511","0","143438","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","69","0","1139","UNDO_LOG","1","0","NO","245090242","0","143439","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","70","10","2935","INDEX","1","0","YES","246274974","0","143439","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","71","10","2936","INDEX","1","0","YES","246272437","0","143441","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","72","0","1140","UNDO_LOG","1","0","NO","245151480","0","143442","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","73","10","2937","INDEX","1","0","YES","246269900","0","143442","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","74","10","2938","INDEX","1","0","YES","246267363","0","143444","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","75","0","1141","UNDO_LOG","1","0","NO","245212728","0","143445","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","76","10","2939","INDEX","1","0","YES","246264826","0","143445","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","77","10","2940","INDEX","1","0","YES","246262305","0","143447","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","78","0","1142","UNDO_LOG","1","0","NO","245273962","0","143448","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","79","10","2942","INDEX","1","0","YES","246126256","0","143450","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","80","0","1143","UNDO_LOG","1","0","NO","245336009","0","143451","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","81","10","2943","INDEX","1","0","YES","246121098","0","143451","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","82","10","2944","INDEX","1","0","YES","246116045","0","143453","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","83","0","1144","UNDO_LOG","1","0","NO","245397253","0","143454","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","84","10","2945","INDEX","1","0","YES","246110908","0","143454","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","85","10","2946","INDEX","1","0","YES","246105834","0","143456","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","86","0","1145","UNDO_LOG","1","0","NO","245458510","0","143456","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","87","10","2947","INDEX","1","0","YES","246100781","0","143457","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","88","10","2948","INDEX","1","0","YES","246095728","0","143459","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","89","0","1146","UNDO_LOG","1","0","NO","245519727","0","143459","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","90","10","2949","INDEX","1","0","YES","246090654","0","143460","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","91","10","2950","INDEX","1","0","YES","246085538","0","143462","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","92","0","1147","UNDO_LOG","1","0","NO","245553362","0","143462","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","93","10","2951","INDEX","1","0","YES","248762437","0","143463","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","94","10","2952","INDEX","1","0","YES","248761045","0","143537","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","95","10","2953","INDEX","1","0","YES","248515422","0","143540","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","96","0","1148","UNDO_LOG","1","0","NO","245874580","0","143541","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","97","10","2954","INDEX","1","0","YES","248512885","0","143542","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","98","10","2955","INDEX","1","0","YES","248510348","0","143545","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","99","0","1149","UNDO_LOG","1","0","NO","245974962","0","143546","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","100","10","2956","INDEX","1","0","YES","248507811","0","143547","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","101","10","2957","INDEX","1","0","YES","248505274","0","143550","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","102","0","1150","UNDO_LOG","1","0","NO","246077114","0","143551","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","103","10","2958","INDEX","1","0","YES","248502737","0","143553","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","104","10","2959","INDEX","1","0","YES","248500200","0","143555","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","105","0","1151","UNDO_LOG","1","0","NO","246227180","0","143557","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","106","10","2960","INDEX","1","0","YES","248497679","0","143565","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","107","10","2961","INDEX","1","0","YES","248495142","0","143567","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","108","0","1152","UNDO_LOG","1","0","NO","246356737","0","143569","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","109","10","2962","INDEX","1","0","YES","248492605","0","143571","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","110","10","2963","INDEX","1","0","YES","248490068","0","143581","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","111","0","1153","UNDO_LOG","1","0","NO","246464652","0","143583","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","112","10","2964","INDEX","1","0","YES","248487531","0","143583","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","113","10","2965","INDEX","1","0","YES","248484994","0","143586","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","114","0","1154","UNDO_LOG","1","0","NO","246579259","0","143593","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","115","10","2966","INDEX","1","0","YES","248482457","0","143595","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","116","10","2967","INDEX","1","0","YES","248479920","0","143613","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","117","0","1155","UNDO_LOG","1","0","NO","246658266","0","143615","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","118","10","2968","INDEX","1","0","YES","248477383","0","143616","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","119","10","2969","INDEX","1","0","YES","248324229","0","143619","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","120","0","1156","UNDO_LOG","1","0","NO","246725661","0","143620","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","121","10","2970","INDEX","1","0","YES","248321692","0","143621","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","122","10","2971","INDEX","1","0","YES","248319155","0","143623","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","123","0","1157","UNDO_LOG","1","0","NO","246789476","0","143624","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","124","10","2972","INDEX","1","0","YES","248307757","0","143624","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","125","10","2973","INDEX","1","0","YES","248305220","0","143626","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","126","0","1158","UNDO_LOG","1","0","NO","246857860","0","143627","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","127","10","2974","INDEX","1","0","YES","248302683","0","143627","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","128","10","2975","INDEX","1","0","YES","248300146","0","143630","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","129","0","1159","UNDO_LOG","1","0","NO","246921792","0","143631","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","130","10","2976","INDEX","1","0","YES","248121972","0","143631","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","131","10","2977","INDEX","1","0","YES","248119435","0","143633","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","132","10","2978","INDEX","1","0","YES","248116898","0","143634","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","133","0","1160","UNDO_LOG","1","0","NO","246985599","0","143634","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","134","10","2979","INDEX","1","0","YES","248114361","0","143636","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","135","10","2980","INDEX","1","0","YES","248111824","0","143637","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","136","0","1161","UNDO_LOG","1","0","NO","247049434","0","143637","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","137","10","2981","INDEX","1","0","YES","248109287","0","143639","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","138","10","2982","INDEX","1","0","YES","248106750","0","143640","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","139","0","1162","UNDO_LOG","1","0","NO","247113255","0","143640","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","140","10","2983","INDEX","1","0","YES","248067944","0","143642","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","141","10","2984","INDEX","1","0","YES","248065407","0","143643","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","142","0","1163","UNDO_LOG","1","0","NO","247177056","0","143643","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","143","10","2985","INDEX","1","0","YES","248062870","0","143645","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","144","10","2986","INDEX","1","0","YES","248060333","0","143646","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","145","0","1164","UNDO_LOG","1","0","NO","247238626","0","143646","NULL","NULL","0","0","0","NO","IO_NONE","YES","3877"
"0","146","10","2987","INDEX","1","0","YES","248057796","0","143648","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","147","10","2988","INDEX","1","0","YES","248054093","0","143649","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","YES","3877"
"0","148","5","768","INDEX","0","0","YES","0","0","159296","`employees`.`employees`","PRIMARY","339","15051","0","NO","IO_NONE","YES","0"
"0","149","5","769","INDEX","0","0","YES","0","0","159319","`employees`.`employees`","PRIMARY","338","15018","0","NO","IO_NONE","YES","0"
"0","150","5","770","INDEX","0","0","YES","0","0","159340","`employees`.`employees`","PRIMARY","340","15022","0","NO","IO_NONE","YES","0"
"0","151","5","771","INDEX","0","0","YES","0","0","159359","`employees`.`employees`","PRIMARY","337","15028","0","NO","IO_NONE","YES","0"
"0","152","5","772","INDEX","0","0","YES","0","0","159388","`employees`.`employees`","PRIMARY","339","15039","0","NO","IO_NONE","YES","0"
"0","153","5","773","INDEX","0","0","YES","0","0","159408","`employees`.`employees`","PRIMARY","338","15043","0","NO","IO_NONE","YES","0"
"0","154","5","774","INDEX","0","0","YES","0","0","159427","`employees`.`employees`","PRIMARY","339","15029","0","NO","IO_NONE","YES","0"
"0","155","5","775","INDEX","0","0","YES","0","0","159449","`employees`.`employees`","PRIMARY","340","15049","0","NO","IO_NONE","YES","0"
"0","156","5","776","INDEX","0","0","YES","0","0","159563","`employees`.`employees`","PRIMARY","338","15021","0","NO","IO_NONE","YES","0"
"0","157","5","777","INDEX","0","0","YES","0","0","159634","`employees`.`employees`","PRIMARY","341","15046","0","NO","IO_NONE","YES","0"
"0","158","5","778","INDEX","0","0","YES","0","0","160154","`employees`.`employees`","PRIMARY","339","15047","0","NO","IO_NONE","YES","0"
"0","159","5","779","INDEX","0","0","YES","0","0","160204","`employees`.`employees`","PRIMARY","339","15024","0","NO","IO_NONE","YES","0"
"0","160","5","780","INDEX","0","0","YES","0","0","160214","`employees`.`employees`","PRIMARY","340","15047","0","NO","IO_NONE","YES","0"
"0","161","5","781","INDEX","0","0","YES","0","0","160224","`employees`.`employees`","PRIMARY","338","15018","0","NO","IO_NONE","YES","0"
"0","162","5","782","INDEX","0","0","YES","0","0","160234","`employees`.`employees`","PRIMARY","338","15032","0","NO","IO_NONE","YES","0"
"0","163","5","783","INDEX","0","0","YES","0","0","160245","`employees`.`employees`","PRIMARY","338","15032","0","NO","IO_NONE","YES","0"
"0","164","5","784","INDEX","0","0","YES","0","0","160331","`employees`.`employees`","PRIMARY","341","15029","0","NO","IO_NONE","YES","0"
"0","165","5","785","INDEX","0","0","YES","0","0","160365","`employees`.`employees`","PRIMARY","339","15024","0","NO","IO_NONE","YES","0"
"0","166","5","786","INDEX","0","0","YES","0","0","160388","`employees`.`employees`","PRIMARY","340","15043","0","NO","IO_NONE","YES","0"
"0","167","5","787","INDEX","0","0","YES","0","0","160410","`employees`.`employees`","PRIMARY","338","15017","0","NO","IO_NONE","YES","0"
"0","168","5","788","INDEX","0","0","YES","0","0","160421","`employees`.`employees`","PRIMARY","340","15049","0","NO","IO_NONE","YES","0"
"0","169","5","789","INDEX","0","0","YES","0","0","160432","`employees`.`employees`","PRIMARY","340","15048","0","NO","IO_NONE","YES","0"
"0","170","5","790","INDEX","0","0","YES","0","0","160442","`employees`.`employees`","PRIMARY","339","15032","0","NO","IO_NONE","YES","0"
"0","171","5","791","INDEX","0","0","YES","0","0","160529","`employees`.`employees`","PRIMARY","338","15023","0","NO","IO_NONE","YES","0"
"0","172","5","792","INDEX","0","0","YES","0","0","160546","`employees`.`employees`","PRIMARY","338","15047","0","NO","IO_NONE","YES","0"
"0","173","5","793","INDEX","0","0","YES","0","0","160580","`employees`.`employees`","PRIMARY","339","15034","0","NO","IO_NONE","YES","0"
"0","174","5","794","INDEX","0","0","YES","0","0","160613","`employees`.`employees`","PRIMARY","339","15051","0","NO","IO_NONE","YES","0"
"0","175","5","795","INDEX","0","0","YES","0","0","160645","`employees`.`employees`","PRIMARY","339","15036","0","NO","IO_NONE","YES","0"
"0","176","5","796","INDEX","0","0","YES","0","0","160656","`employees`.`employees`","PRIMARY","341","15044","0","NO","IO_NONE","YES","0"
"0","177","5","797","INDEX","0","0","YES","0","0","160666","`employees`.`employees`","PRIMARY","340","15055","0","NO","IO_NONE","YES","0"
"0","178","5","798","INDEX","0","0","YES","0","0","160677","`employees`.`employees`","PRIMARY","340","15053","0","NO","IO_NONE","YES","0"
"0","179","5","799","INDEX","0","0","YES","0","0","160775","`employees`.`employees`","PRIMARY","341","15054","0","NO","IO_NONE","YES","0"
"0","180","5","800","INDEX","0","0","YES","0","0","160801","`employees`.`employees`","PRIMARY","338","15018","0","NO","IO_NONE","YES","0"
"0","181","5","801","INDEX","0","0","YES","0","0","160827","`employees`.`employees`","PRIMARY","337","15035","0","NO","IO_NONE","YES","0"
"0","182","5","802","INDEX","0","0","YES","0","0","160857","`employees`.`employees`","PRIMARY","338","15036","0","NO","IO_NONE","YES","0"
"0","183","5","803","INDEX","0","0","YES","0","0","160885","`employees`.`employees`","PRIMARY","339","15025","0","NO","IO_NONE","YES","0"
"0","184","5","804","INDEX","0","0","YES","0","0","160905","`employees`.`employees`","PRIMARY","342","15045","0","NO","IO_NONE","YES","0"
"0","185","5","805","INDEX","0","0","YES","0","0","160926","`employees`.`employees`","PRIMARY","339","15024","0","NO","IO_NONE","YES","0"
"0","186","5","806","INDEX","0","0","YES","0","0","160937","`employees`.`employees`","PRIMARY","339","15029","0","NO","IO_NONE","YES","0"
"0","187","5","807","INDEX","0","0","YES","0","0","161113","`employees`.`employees`","PRIMARY","338","15023","0","NO","IO_NONE","YES","0"
"0","188","5","808","INDEX","0","0","YES","0","0","161145","`employees`.`employees`","PRIMARY","339","15028","0","NO","IO_NONE","YES","0"
"0","189","5","809","INDEX","0","0","YES","0","0","161157","`employees`.`employees`","PRIMARY","340","15030","0","NO","IO_NONE","YES","0"
"0","190","5","810","INDEX","0","0","YES","0","0","161840","`employees`.`employees`","PRIMARY","340","15047","0","NO","IO_NONE","YES","0"
"0","191","5","811","INDEX","0","0","YES","0","0","161859","`employees`.`employees`","PRIMARY","338","15041","0","NO","IO_NONE","YES","0"
"0","192","5","812","INDEX","0","0","YES","0","0","161869","`employees`.`employees`","PRIMARY","339","15037","0","NO","IO_NONE","YES","0"
"0","193","5","813","INDEX","0","0","YES","0","0","161879","`employees`.`employees`","PRIMARY","340","15041","0","NO","IO_NONE","YES","0"
