"POOL_ID","POOL_SIZE","FREE_BUFFERS","DATABASE_PAGES","OLD_DATABASE_PAGES","MODIFIED_DATABASE_PAGES","PENDING_DECOMPRESS","PENDING_READS","PENDING_FLUSH_LRU","PENDING_FLUSH_LIST","PAGES_MADE_YOUNG","PAGES_NOT_MADE_YOUNG","PAGES_MADE_YOUNG_RATE","PAGES_MADE_NOT_YOUNG_RATE","NUMBER_PAGES_READ","NUMBER_PAGES_CREATED","NUMBER_PAGES_WRITTEN","PAGES_READ_RATE","PAGES_CREATE_RATE","PAGES_WRITTEN_RATE","NUMBER_PAGES_GET","HIT_RATE","YOUNG_MAKE_PER_THOUSAND_GETS","NOT_YOUNG_MAKE_PER_THOUSAND_GETS","NUMBER_PAGES_READ_AHEAD","NUMBER_READ_AHEAD_EVICTED","READ_AHEAD_RATE","READ_AHEAD_EVICTED_RATE","LRU_IO_TOTAL","LRU_IO_CURRENT","UNCOMPRESS_TOTAL","UNCOMPRESS_CURRENT"
"0","8192","1022","4944","1805","0","0","0","0","0","1123","5034229","1.7497812773403325","5.124359455068117","1467","11803","14456","2.7496562929633797","0","0.9998750156230471","33183072","932","43","127","704","0","0","0","10304","1","0","0"
