"POOL_ID","LRU_POSITION","SPACE","PAGE_NUMBER","PAGE_TYPE","FLUSH_TYPE","FIX_COUNT","IS_HASHED","NEWEST_MODIFICATION","OLDEST_MODIFICATION","ACCESS_TIME","TABLE_NAME","INDEX_NAME","NUMBER_RECORDS","DATA_SIZE","COMPRESSED_SIZE","COMPRESSED","IO_FIX","IS_OLD","FREE_PAGE_CLOCK"
"0","4497","2","643","INDEX","1","0","YES","39674004","0","194261","`employees`.`employees`","PRIMARY","341","15043","0","NO","IO_NONE","NO","1613"
"0","4498","7","4225","INDEX","1","0","YES","292880675","0","221788","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4499","7","4226","INDEX","1","0","YES","292919071","0","221791","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4500","7","4227","INDEX","1","0","YES","292957350","0","221793","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4501","7","4228","INDEX","1","0","YES","292996696","0","221796","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4502","7","4229","INDEX","1","0","YES","293034475","0","221799","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4503","4294967279","105","SYSTEM","1","0","NO","292974291","0","179001","NULL","NULL","0","0","0","NO","IO_NONE","NO","1613"
"0","4504","7","4230","INDEX","1","0","YES","293072403","0","221865","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4505","7","4231","INDEX","1","0","YES","293110182","0","221868","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4506","2","644","INDEX","1","0","YES","39706746","0","194262","`employees`.`employees`","PRIMARY","339","15056","0","NO","IO_NONE","NO","1613"
"0","4507","7","4232","INDEX","1","0","YES","293148094","0","221871","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4508","7","4233","INDEX","1","0","YES","293185889","0","221874","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4509","7","4234","INDEX","1","0","YES","293223811","0","221876","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4510","7","4235","INDEX","1","0","YES","293261606","0","221879","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4511","7","4236","INDEX","1","0","YES","293299518","0","221882","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4512","7","4237","INDEX","1","0","YES","293337313","0","221885","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4513","2","645","INDEX","1","0","YES","39739451","0","194264","`employees`.`employees`","PRIMARY","340","15055","0","NO","IO_NONE","NO","1613"
"0","4514","7","4238","INDEX","1","0","YES","293375225","0","221888","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4515","7","4239","INDEX","1","0","YES","293413137","0","221890","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4516","7","4240","INDEX","1","0","YES","293450932","0","221893","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4517","7","4241","INDEX","1","0","YES","293488844","0","221896","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4518","7","4242","INDEX","1","0","YES","293526639","0","221899","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4519","7","4243","INDEX","1","0","YES","293564551","0","221902","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4520","7","4244","INDEX","1","0","YES","293602346","0","221905","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4521","2","646","INDEX","1","0","YES","39772297","0","194266","`employees`.`employees`","PRIMARY","340","15032","0","NO","IO_NONE","NO","1613"
"0","4522","7","4245","INDEX","1","0","YES","293640258","0","221907","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4523","7","4246","INDEX","1","0","YES","293678037","0","221910","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4524","7","4247","INDEX","1","0","YES","293715949","0","221913","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4525","7","4248","INDEX","1","0","YES","293753744","0","221916","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4526","7","4249","INDEX","1","0","YES","293791656","0","221919","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4527","7","4250","INDEX","1","0","YES","293829451","0","221921","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4528","7","4251","INDEX","1","0","YES","293867363","0","221924","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4529","2","647","INDEX","1","0","YES","39805052","0","194268","`employees`.`employees`","PRIMARY","340","15055","0","NO","IO_NONE","NO","1613"
"0","4530","7","4252","INDEX","1","0","YES","293905158","0","221927","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4531","7","4253","INDEX","1","0","YES","293943070","0","221930","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4532","7","4254","INDEX","1","0","YES","293980865","0","221932","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4533","7","4255","INDEX","1","0","YES","294018777","0","221935","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4534","7","4256","INDEX","1","0","YES","294056572","0","221938","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4535","7","4257","INDEX","1","0","YES","294094484","0","221941","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4536","7","4258","INDEX","1","0","YES","294132279","0","221944","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4537","2","648","INDEX","1","0","YES","39837679","0","194270","`employees`.`employees`","PRIMARY","340","15049","0","NO","IO_NONE","NO","1613"
"0","4538","7","4259","INDEX","1","0","YES","294170191","0","221947","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4539","7","4260","INDEX","1","0","YES","294207970","0","221949","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4540","7","4261","INDEX","1","0","YES","294245882","0","221952","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4541","7","4262","INDEX","1","0","YES","294283677","0","221955","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4542","7","4263","INDEX","1","0","YES","294321879","0","221958","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4543","7","4264","INDEX","1","0","YES","294360158","0","221960","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4544","7","4265","INDEX","1","0","YES","294398554","0","221963","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4545","2","649","INDEX","1","0","YES","39870533","0","194272","`employees`.`employees`","PRIMARY","339","15026","0","NO","IO_NONE","NO","1613"
"0","4546","7","4266","INDEX","1","0","YES","294436950","0","221966","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4547","7","4267","INDEX","1","0","YES","294475213","0","221969","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4548","7","4268","INDEX","1","0","YES","294513609","0","221972","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4549","7","4269","INDEX","1","0","YES","294551888","0","221974","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4550","7","4270","INDEX","1","0","YES","294590284","0","221977","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4551","7","4271","INDEX","1","0","YES","294628563","0","221980","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4552","7","4272","INDEX","1","0","YES","294666959","0","221983","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4553","2","650","INDEX","1","0","YES","39903094","0","194274","`employees`.`employees`","PRIMARY","340","15020","0","NO","IO_NONE","NO","1613"
"0","4554","7","4273","INDEX","1","0","YES","294705238","0","221986","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4555","7","4274","INDEX","1","0","YES","294743752","0","221988","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4556","7","4275","INDEX","1","0","YES","294782031","0","221991","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4557","7","4276","INDEX","1","0","YES","294820427","0","221994","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4558","7","4278","INDEX","1","0","YES","294897086","0","222000","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4559","7","4279","INDEX","1","0","YES","294935482","0","222002","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4560","2","651","INDEX","1","0","YES","39935731","0","194275","`employees`.`employees`","PRIMARY","337","15042","0","NO","IO_NONE","NO","1613"
"0","4561","7","4280","INDEX","1","0","YES","294973761","0","222005","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4562","7","4281","INDEX","1","0","YES","295013222","0","222008","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4563","7","4282","INDEX","1","0","YES","295051017","0","222011","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1613"
"0","4564","4294967278","105","SYSTEM","1","0","NO","295000091","0","178998","NULL","NULL","0","0","0","NO","IO_NONE","NO","1613"
"0","4565","7","4283","INDEX","1","0","YES","295088929","0","222087","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
